timestamp,ingested_at,source_api,source_name,url,headline,summary,sector,ticker,entities,sentiment,sentiment_label,macro_tag,market_impact_score
2026-05-06T04:29:35Z,2026-05-06T14:49:44.917223Z,finnhub,Cointelegraph,https://cointelegraph.com/news/iggy-azalea-class-action-lawsuit-mother-memecoin?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,Iggy Azalea faces class lawsuit over MOTHER memecoin,"A class-action group has accused rapper Iggy Azalea of not following through on delivering utility and business integrations for her memecoin, Mother Iggy.",macro,,[],,,regulation,
2026-05-06T04:25:26Z,2026-05-06T14:49:44.917248Z,finnhub,CoinDesk,https://www.coindesk.com/markets/2026/05/06/xrp-above-usd1-42-as-traders-watch-2025-breakout-pattern-that-led-to-66-rally,XRP above $1.42 as traders watch 2025 breakout pattern that led to 66% rally,,macro,,[],,,,
2026-05-06T04:11:27Z,2026-05-06T14:49:44.917265Z,finnhub,CoinDesk,https://www.coindesk.com/markets/2026/05/06/bitcoin-tops-usd81-000-as-strategy-mulls-selling-its-btc-to-fund-dividend-obligations,"Bitcoin tops $81,000 as Strategy mulls selling its BTC to fund dividend obligations",,crypto,,[],,,,
2026-05-06T04:09:33Z,2026-05-06T14:49:44.917285Z,finnhub,Cointelegraph,https://cointelegraph.com/news/strategy-posts-125b-net-loss-in-q1-as-btc-fell-xx?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,Strategy could sell Bitcoin ‘just to inoculate the market’ — Michael Saylor,"It marks the first time that Michael Saylor’s company has floated the idea of selling Bitcoin, parting ways with his long-held view that Bitcoin shouldn’t be sold.",crypto,,[],,,,
2026-05-06T02:48:53Z,2026-05-06T14:49:44.917302Z,finnhub,Cointelegraph,https://cointelegraph.com/markets/bitcoin-holds-81k-amid-flat-derivatives-markets-is-the-rally-sustainable?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,Bitcoin holds $81K amid flat derivatives markets: Is the rally sustainable?,"Bitcoin carved a path toward $82,000, but derivatives metrics need another push from bulls to sustain the rally.",crypto,,[],,,,
2026-05-06T13:53:00Z,2026-05-06T14:49:45.592540Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288994/0/en/Man-Group-PLC-Form-8-3-Senior-plc.html,Man Group PLC : Form 8.3 - Senior plc,FORM 8.3,macro,,[],,,,
2026-05-06T13:51:00Z,2026-05-06T14:49:45.592635Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288991/0/en/Man-Group-PLC-Form-8-3-Gamma-Communications-Plc.html,Man Group PLC : Form 8.3 - Gamma Communications Plc,FORM 8.3,macro,,[],,,,
2026-05-06T13:50:00Z,2026-05-06T14:49:45.592676Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288988/0/en/Man-Group-PLC-Form-8-3-A-consortium-comprising-LondonMetric-Property-plc-and-Schroder-Real-Estate-Investment-Trust-Limited.html,Man Group PLC : Form 8.3 - A consortium comprising LondonMetric Property plc and Schroder Real Estate Investment Trust Limited,FORM 8.3,real_estate,,[],,,,
2026-05-06T13:48:00Z,2026-05-06T14:49:45.592706Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288985/0/en/Man-Group-PLC-Form-8-3-JTC-Plc.html,Man Group PLC : Form 8.3 - JTC Plc,FORM 8.3,macro,,[],,,,
2026-05-06T13:30:00Z,2026-05-06T14:49:45.592735Z,finnhub,BusinessWire,http://www.businesswire.com/news/home/20260506952717/en/Kraken-Launches-Spot-Margin-Across-Its-US-Client-Base/?feedref=JjAwJuNHiystnCoBq_hl-Rc4vIAVcHHkbDcwJimU8QtrtlakeQ9hNboBqTAWIjTge3KWq9s9jif-UkBjBsFRyYAbRTSLTc1mgvhPlnaBA55M-oupQnbXnhKsYk8RmHF_kAy2gZikaX3QWV6xOvgFlA==,Kraken Launches Spot Margin Across Its US Client Base,"CHEYENNE, Wyo.--(BUSINESS WIRE)--Kraken, one of the world's longest-standing, most liquid and secure cryptocurrency platforms, today announced the launch of crypto spot margin trading in the United States, giving US clients access to CFTC-regulated crypto spot margin on Kraken Pro, with no accredited investor requirement. Until today, US crypto traders have lacked access to regulated, onshore margin trading. The gap has been significant given the size and sophistication of the US market, where",macro,,[],,,,
2026-05-06T13:27:00Z,2026-05-06T14:49:45.592761Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288960/0/en/Form-8-3-DCC-Plc.html,Form 8.3 - DCC Plc,FORM 8.3,macro,,[],,,,
2026-05-06T13:09:44Z,2026-05-06T14:49:45.592789Z,finnhub,SeekingAlpha,https://seekingalpha.com/news/4586912-sentinel-capital-to-sell-nsi-industries-to-hubbell-for-3b?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,Sentinel Capital to sell NSI Industries to Hubbell for $3B,,macro,,[],,,,
2026-05-06T13:00:00Z,2026-05-06T14:49:45.592821Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288898/0/en/Super-League-Completes-Acquisition-of-Misfits-Ads-Division-Strengthening-Revenue-Foundation-and-Advancing-Path-to-Profitability.html,"Super League Completes Acquisition of Misfits Ads Division, Strengthening Revenue Foundation and Advancing Path to Profitability","Super League Completes Acquisition of Misfits Ads Division, Strengthening Revenue Foundation and Advancing Path to Profitability",macro,,[],,,,
2026-05-06T12:49:00Z,2026-05-06T14:49:45.592848Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288849/0/en/Form-8-3-Animalcare-Group-plc-Octopus-Investments.html,Form 8.3 - Animalcare Group plc - Octopus Investments,FORM 8.3,macro,,[],,,,
2026-05-06T12:48:00Z,2026-05-06T14:49:45.592876Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288848/0/en/Form-8-3-Advanced-Medical-Solutions-Group-plc-Octopus-Investments.html,Form 8.3 - Advanced Medical Solutions Group plc - Octopus Investments,FORM 8.3,macro,,[],,,,
2026-05-06T12:41:57Z,2026-05-06T14:49:45.592903Z,finnhub,SeekingAlpha,https://seekingalpha.com/news/4586888-currenc-extends-exclusivity-for-animoca-reverse-merger-to-june-end?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,Currenc extends exclusivity for Animoca reverse merger to June-end,,macro,,[],,,,
2026-05-06T12:30:00Z,2026-05-06T14:49:45.592932Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288829/11704/en/Star-Equity-Holdings-Announces-Proposal-to-Acquire-GEE-Group-for-0-30-per-Share.html,Star Equity Holdings Announces Proposal to Acquire GEE Group for $0.30 per Share,Stock-For-Stock Transaction Using Star’s Publicly Listed Preferred Stock (Nasdaq: STRRP),macro,,[],,,,
2026-05-06T12:30:00Z,2026-05-06T14:49:45.592960Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288809/0/en/Powerus-Names-Rear-Admiral-Milton-Jamie-Sands-III-to-Advisory-Board.html,Powerus Names Rear Admiral Milton (Jamie) Sands III to Advisory Board,"WEST PALM BEACH, Fla., May  06, 2026  (GLOBE NEWSWIRE) -- Autonomous Power Corporation, doing business as Powerus, today announced the appointment of Rear Admiral (Ret.) Milton “Jamie” Sands III to its Advisory Board. His background spans every domain of modern defense — maritime, ground, air, joint, and special operations — making him a uniquely suited voice as Powerus accelerates deployment of its autonomous systems portfolio across the U.S. military and allied forces.",macro,,[],,,,
2026-05-06T12:01:00Z,2026-05-06T14:49:45.592992Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288789/0/en/Firm-Capital-Property-Trust-Closes-8-5-Million-MHC-Acquisition-Advances-218-Million-Portfolio-Transaction.html,"Firm Capital Property Trust Closes $8.5 Million MHC Acquisition, Advances $218 Million Portfolio Transaction","TORONTO, May  06, 2026  (GLOBE NEWSWIRE) -- Firm Capital Property Trust (""FCPT"" or the ""Trust"") (TSX: FCD.UN) is pleased to announce the closing of the previously announced acquisition of a 50% interest in a 103 site Manufactured Home Community (“MHC”) located in Didsbury, Alberta for $8.5 million (100% ownership) excluding transaction costs. The Trust closed on this acquisition through its existing joint venture arrangement with SunPark Communities, LP (“SunPark”), such that the Trust owns 50% ",macro,,[],,,,
2026-05-06T12:00:00Z,2026-05-06T14:49:45.593024Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288764/0/en/Currenc-Group-Announces-Extension-of-Exclusivity-Period-for-Proposed-Reverse-Merger-with-Animoca-Brands-Corporation-Limited.html,Currenc Group Announces Extension of Exclusivity Period for Proposed Reverse Merger with Animoca Brands Corporation Limited,"Parties Extend Exclusivity Through June 30, 2026, Reaffirming Commitment to Proposed Transaction Parties Extend Exclusivity Through June 30, 2026, Reaffirming Commitment to Proposed Transaction",macro,,[],,,,
2026-05-06T12:00:00Z,2026-05-06T14:49:45.593061Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288757/0/fr/Cannara-compl%C3%A8te-l-acquisition-de-Medican-Organic-Inc.html,Cannara complète l’acquisition de Medican Organic Inc.,"MONTRÉAL,  06 mai 2026  (GLOBE NEWSWIRE) -- Cannara Biotech Inc. (« Cannara », « la Société », « nous ») (TSX : LOVE) (OTCQX : LOVFF) (FRA : 8CB0), producteur verticalement intégré de cannabis de qualité supérieure et de produits dérivés à des prix abordables, disposant de deux méga-installations au Québec d’une superficie de plus de 1 600 000 pieds carrés, a annoncé aujourd’hui la conclusion d’une transaction visant l’acquisition de la totalité des actions de Medican Organic Inc. (« Medican »),",macro,,[],,,,
2026-05-06T12:00:00Z,2026-05-06T14:49:45.593089Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288757/0/en/Cannara-Completes-Acquisition-of-Medican-Organic-Inc.html,Cannara Completes Acquisition of Medican Organic Inc.,"Cannara completes acquisition of Medican Organic and appoints Nicholas Sosiak as COO, strengthening operational expertise and growth strategy.",macro,,[],,,,
2026-05-06T12:00:00Z,2026-05-06T14:49:45.593123Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288745/0/en/Pathos-AI-Acquires-Majority-Stake-in-DeuterOncology-to-Advance-Next-Generation-MET-Inhibitor-Identified-by-Pathos-Foundry-Platform.html,Pathos AI Acquires Majority Stake in DeuterOncology to Advance Next-Generation MET Inhibitor Identified by Pathos Foundry Platform,"Transaction marks one of the first clinical-stage oncology acquisitions sourced, evaluated, and executed through an AI-powered drug development platform Transaction marks one of the first clinical-stage oncology acquisitions sourced, evaluated, and executed through an AI-powered drug development platform",macro,,[],,,,
2026-05-06T11:58:00Z,2026-05-06T14:49:45.593149Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288725/0/en/Form-8-3-ANIMALCARE-GROUP-PLC-05-05-2026-CGWL.html,Form 8.3 - [ANIMALCARE GROUP PLC - 05 05 2026] - (CGWL),FORM 8.3,macro,,[],,,,
2026-05-06T11:55:00Z,2026-05-06T14:49:45.593177Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288723/0/en/Form-8-3-ADVANCED-MEDICAL-SOLUTIONS-GROUP-PLC-05-05-2026-CGWL.html,Form 8.3 - [ADVANCED MEDICAL SOLUTIONS GROUP PLC - 05 05 2026] - (CGWL),FORM 8.3,macro,,[],,,,
2026-05-06T10:02:00Z,2026-05-06T14:49:45.593205Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288600/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-PICTON-PROPERTY-INCOME-LTD-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - PICTON PROPERTY INCOME LTD - Ordinary Shares,FORM 8.3,equities,,[],,,,
2026-05-06T09:59:00Z,2026-05-06T14:49:45.593234Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288598/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-Consortium-comprising-LondonMetric-Property-plc-and-Schroder-Real-Estate-Investment-Trust-Limited.html,Dimensional Fund Advisors Ltd. : Form 8.3 - Consortium comprising LondonMetric Property plc and Schroder Real Estate Investment Trust Limited,FORM 8.3,real_estate,,[],,,,
2026-05-06T09:58:00Z,2026-05-06T14:49:45.593261Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288583/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-BEAZLEY-PLC-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - BEAZLEY PLC - Ordinary Shares,FORM 8.3,equities,,[],,,,
2026-05-06T09:57:00Z,2026-05-06T14:49:45.593288Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288582/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-ADVANCED-MEDICAL-SOLUTIONS-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - ADVANCED MEDICAL SOLUTIONS - Ordinary Shares,FORM 8.3,equities,,[],,,,
2026-05-06T09:53:00Z,2026-05-06T14:49:45.593315Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288580/0/en/Dimensional-Fund-Advisors-Ltd-Form-8-3-DCC-PLC-Ordinary-Shares.html,Dimensional Fund Advisors Ltd. : Form 8.3 - DCC PLC - Ordinary Shares,FORM 8.3,equities,,[],,,,
2026-05-06T09:37:00Z,2026-05-06T14:49:45.593341Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288576/0/en/Form-8-3-Picton-Property-Income-Limited.html,Form 8.3 Picton Property Income Limited,8.3,macro,,[],,,,
2026-05-06T09:35:00Z,2026-05-06T14:49:45.593366Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288573/0/en/Form-8-3-LondonMetric-Property-Plc-Schroder-REIT-Limited.html,Form 8.3 LondonMetric Property Plc & Schroder REIT Limited,8.3,real_estate,,[],,,,
2026-05-06T09:33:00Z,2026-05-06T14:49:45.593392Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288571/0/en/Form-8-3-Bluefield-Solar-Income-Fund-Ltd.html,Form 8.3 Bluefield Solar Income Fund Ltd.,8.3,macro,,[],,,,
2026-05-06T09:31:00Z,2026-05-06T14:49:45.593420Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288568/0/en/Form-8-3-Advanced-Medical-Solutions-Group.html,Form 8.3 Advanced Medical Solutions Group,8.3,macro,,[],,,,
2026-05-06T09:08:00Z,2026-05-06T14:49:45.593445Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288558/0/en/Form-8-5-EPT-RI.html,Form 8.5 (EPT/RI),FORM 8.5 (EPT/RI),macro,,[],,,,
2026-05-06T09:03:43Z,2026-05-06T14:49:45.593474Z,finnhub,SeekingAlpha,https://seekingalpha.com/news/4586649-bayer-to-buy-perfuse-therapeutics-in-245b-deal-boosting-ophthalmology-pipeline?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,"Bayer to buy Perfuse Therapeutics in $2.45B deal, boosting ophthalmology pipeline",,macro,,[],,,,
2026-05-06T09:03:00Z,2026-05-06T14:49:45.593501Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288557/0/en/Form-8-5-EPT-RI-PPHE-Hotel-Group-Limited.html,Form 8.5 (EPT/RI) - PPHE Hotel Group Limited,PUBLIC DEALING DISCLOSURE BY AN EXEMPT PRINCIPAL TRADER WITH RECOGNISED INTERMEDIARY STATUS DEALING IN A CLIENT-SERVING CAPACITY Rule 8.5 of the Takeover Code (the “Code”,macro,,[],,,,
2026-05-06T09:01:00Z,2026-05-06T14:49:45.593523Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288556/0/en/Form-8-5-EPT-RI-CAB-Payments-Holdings-Plc.html,Form 8.5 (EPT/RI) - CAB Payments Holdings Plc,FORM 8.5 (EPT/RI),fintech,,[],,,,
2026-05-06T08:50:00Z,2026-05-06T14:49:45.593549Z,finnhub,GlobalNewswire,https://www.globenewswire.com/news-release/2026/05/06/3288549/0/en/Man-Group-PLC-Form-8-3-DCC-Plc.html,Man Group PLC : Form 8.3 - DCC Plc,Ap27,macro,,[],,,,
